hospital_name,address,LocName,fX,fY,assigned_cases,refused_attempts,refused_cases,total_demand,refusal_rate_raw,refusal_rate_bayes,accepted_weighted,refused_weighted,severity_pressure,demand_norm,size_penalty,stress_score,stress_score_scaled
小林内科医院（鹿野二,〒982-0023 宮城県仙台市太白区鹿野２丁目４−１５,宮城県/仙台市/太白区/鹿野/二丁目/４番,140.87134,38.22978,0,1,1,1,1.0,0.5454545454545454,0,1,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
小池クリニック整形外科（台原一,〒981-0911 宮城県仙台市青葉区台原１丁目７−２４,宮城県/仙台市/青葉区/台原/一丁目/７番,140.873,38.2822,0,2,2,2,1.0,0.5833333333333334,0,3,1.0,0.1177148902285694,0.5,0.28350803726031715,0.27864793163044477
小泉内科医院（上杉四,〒980-0011 宮城県仙台市青葉区上杉４丁目２−４７,宮城県/仙台市/青葉区/上杉/四丁目/２番,140.88097,38.27163,1,2,2,3,0.6666666666666666,0.5384615384615384,1,4,0.8,0.14853965336720493,0.5,0.24783353197145727,0.22776746196424963
小野寺外科医院（銀杏町,〒983-0047 宮城県仙台市宮城野区銀杏町３５−１ 小野寺外科消化器科医院,宮城県/仙台市/宮城野区/銀杏町/３５番,140.91322,38.26266,0,1,1,1,1.0,0.5454545454545454,0,1,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
尾子クリニック（富沢南二,〒982-0036 宮城県仙台市太白区富沢南２丁目１７−８,宮城県/仙台市/太白区/富沢南/二丁目/１７番,140.86804,38.2107,1,5,5,6,0.8333333333333334,0.625,2,3,0.6,0.20850176350057656,0.8,0.38226713693348713,0.4195022850263585
山形県立中央病院（山形市,〒990-2292 山形県山形市青柳1800番地,山形県/山形市/青柳/１８００番地,140.34618,38.30045,1,0,0,1,0.0,0.45454545454545453,3,0,0.0,0.07426982668360246,0.5,0.08813588020484282,0.0
山本内科小児科医院（鶴ヶ丘三,〒981-3109 宮城県仙台市泉区鶴が丘３丁目１−４ 山本内科小児科,宮城県/仙台市/泉区/鶴が丘/三丁目/１番,140.9209,38.32144,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
岡部医院仙台（柏木二,〒981-0933 宮城県仙台市青葉区柏木２丁目４−７６ ガーデンテラス 106,宮城県/仙台市/青葉区/柏木/二丁目/４番,140.853,38.2734,0,1,1,1,1.0,0.5454545454545454,0,0,0.0,0.07426982668360246,0.5,0.10328739535635799,0.021609723829983926
岩切中央クリニック（岩切分台一,〒983-0828 宮城県仙台市宮城野区岩切分台１丁目２−５,宮城県/仙台市/宮城野区/岩切分台/一丁目/２番,140.95584,38.30574,0,3,3,3,1.0,0.6153846153846154,0,7,1.0,0.14853965336720493,0.5,0.2939873781253034,0.2935940053232775
岩切病院（岩切字稲荷,〒983-0821 宮城県仙台市宮城野区岩切稲荷２１,宮城県/仙台市/宮城野区/岩切/稲荷/２１番地,140.93839,38.30072,24,44,43,68,0.6417910447761194,0.6233766233766234,44,74,0.6271186440677966,0.45367905269746156,1.0,0.5680581067139605,0.6844851271323789
岩崎医院（愛子中央六,〒989-3128 宮城県仙台市青葉区愛子中央６丁目７−２３,宮城県/仙台市/青葉区/愛子中央/六丁目/７番,140.75754,38.27219,0,9,8,9,1.0,0.7222222222222222,0,14,1.0,0.24671902386267414,0.8,0.5250509989559724,0.6231465935215311
川平内科（川平三,〒981-0954 宮城県仙台市青葉区川平３丁目４０−１０,宮城県/仙台市/青葉区/川平/三丁目/４０番,140.83633,38.30593,3,6,6,9,0.6666666666666666,0.5789473684210527,4,10,0.7142857142857143,0.24671902386267414,0.8,0.41065389508518435,0.4599886652960821
川平耳鼻咽喉科クリニック（川平三丁目,〒981-0954 宮城県仙台市青葉区川平３丁目４１−１６,宮城県/仙台市/青葉区/川平/三丁目/４１番,140.83583,38.30696,0,1,1,1,1.0,0.5454545454545454,0,1,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
市名坂診療所（本田町,〒981-3107 宮城県仙台市泉区本田町８−１２,宮城県/仙台市/泉区/本田町/８番,140.90144,38.31949,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
師小児科（中央二,〒980-0021 宮城県仙台市青葉区中央２丁目１０−１７ 杜の湯ドーミーインＥＸＰＲＥＳＳ仙台広瀬通,宮城県/仙台市/青葉区/中央/二丁目/１０番,140.87605,38.26255,2,1,1,3,0.3333333333333333,0.46153846153846156,2,0,0.0,0.14853965336720493,0.5,0.10167968581761107,0.01931674132732791
平成眼科医院（郷六字沼田,〒989-3121 宮城県仙台市青葉区郷六沼田１３−３,宮城県/仙台市/青葉区/郷六/沼田/１３番地,140.81544,38.26294,1,0,0,1,0.0,0.45454545454545453,2,0,0.0,0.07426982668360246,0.5,0.08813588020484282,0.0
平沢医院（砂押南町,〒982-0024 宮城県仙台市太白区砂押南町１−４７,宮城県/仙台市/太白区/砂押南町/１番,140.8692,38.22725,1,0,0,1,0.0,0.45454545454545453,1,0,0.0,0.07426982668360246,0.5,0.08813588020484282,0.0
広南病院（長町南四,〒982-8523 宮城県仙台市太白区長町南４丁目２０−１,宮城県/仙台市/太白区/長町南/四丁目/２０番,140.87186,38.21952,1487,918,881,2405,0.3720439189189189,0.3725820016820858,3055,1670,0.35343915343915344,0.8342299554986364,1.0,0.5200837035399585,0.6160620293014788
広瀬病院（郷六字大森,〒989-3121 宮城県仙台市青葉区郷六大森４−２,宮城県/仙台市/青葉区/郷六/大森/４番地,140.81203,38.25346,27,26,25,53,0.4807692307692308,0.4838709677419355,54,55,0.5045871559633027,0.4274144973693107,1.0,0.471957540358183,0.5474224850080549
広瀬耳鼻咽喉科クリニック（広瀬町,〒980-0873 宮城県仙台市青葉区広瀬町４−８,宮城県/仙台市/青葉区/広瀬町/４番,140.85652,38.27007,2,0,0,2,0.0,0.4166666666666667,2,0,0.0,0.1177148902285694,0.5,0.08906359281587269,0.0013231424789846085
庄司内科医院（原町一,〒983-0841 宮城県仙台市宮城野区原町１丁目１−８０,宮城県/仙台市/宮城野区/原町/一丁目/１番,140.89818,38.26426,1,2,2,3,0.6666666666666666,0.5384615384615384,1,2,0.6666666666666666,0.14853965336720493,0.5,0.22561130974923502,0.19607320034693984
庄子整形外科医院（幸町一,〒983-0836 宮城県仙台市宮城野区幸町１丁目１９−２６,宮城県/仙台市/宮城野区/幸町/一丁目/１９番,140.89612,38.27798,0,3,3,3,1.0,0.6153846153846154,0,4,1.0,0.14853965336720493,0.5,0.2939873781253034,0.2935940053232775
愛子整形外科（愛子東一,〒989-3127 宮城県仙台市青葉区愛子東１丁目４−４５,宮城県/仙台市/青葉区/愛子東/一丁目/４番,140.7804,38.27275,2,5,5,7,0.7142857142857143,0.5882352941176471,2,9,0.8181818181818182,0.22280948005080736,0.8,0.4344604246267394,0.49394253219314377
整形外科神崎クリニック（鶴ヶ谷七,〒983-0824 宮城県仙台市宮城野区鶴ケ谷７丁目３１−７,宮城県/仙台市/宮城野区/鶴ケ谷/七丁目/３１番,140.9214,38.2897,2,1,1,3,0.3333333333333333,0.46153846153846156,2,2,0.5,0.14853965336720493,0.5,0.1850130191509444,0.1381702223922394
新富谷Ｓ・Ｓレディースクリニック（富谷町,〒981-3341 宮城県富谷市成田９丁目１−２０,宮城県/富谷市/成田/九丁目/１番,140.88699,38.36234,3,2,2,5,0.4,0.4666666666666667,6,4,0.4,0.19198471691217187,0.8,0.2823070356210236,0.27693501292330835
新田さいとうクリニック（新田四,〒983-0038 宮城県仙台市宮城野区新田４丁目３３−１８,宮城県/仙台市/宮城野区/新田/四丁目/３３番,140.93057,38.27568,3,2,2,5,0.4,0.4666666666666667,3,0,0.0,0.19198471691217187,0.8,0.17564036895435697,0.12480255716022166
新田東クリニック（新田東二,〒983-0039 宮城県仙台市宮城野区新田東２丁目１０,宮城県/仙台市/宮城野区/新田東/二丁目/１０番,140.93468,38.27474,3,2,2,5,0.4,0.4666666666666667,3,2,0.4,0.19198471691217187,0.8,0.2823070356210236,0.27693501292330835
日野クリニック（愛子東二,〒989-3127 宮城県仙台市青葉区愛子東２丁目３−１８,宮城県/仙台市/青葉区/愛子東/二丁目/３番,140.77502,38.27332,3,2,2,5,0.4,0.4666666666666667,3,1,0.25,0.19198471691217187,0.8,0.24230703562102363,0.21988534201215085
早坂愛生会病院（川内澱橋通,〒980-0855 宮城県仙台市青葉区川内澱橋通３８,宮城県/仙台市/青葉区/川内澱橋通/３８番地,140.85594,38.26528,0,3,3,3,1.0,0.6153846153846154,0,1,1.0,0.14853965336720493,0.5,0.2939873781253034,0.2935940053232775
明石台整形外科医院（富谷町,〒981-3332 宮城県富谷市明石台２丁目２２−５,宮城県/富谷市/明石台/二丁目/２２番,140.89229,38.34722,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
星内科小児科医院（幸町二,〒983-0836 宮城県仙台市宮城野区幸町２丁目２０−１３,宮城県/仙台市/宮城野区/幸町/二丁目/２０番,140.89856,38.27745,83,72,68,155,0.4503311258278146,0.453416149068323,107,88,0.4512820512820513,0.541085560115232,1.0,0.4819279201552021,0.5616426571650347
春ウイメンズクリニック（名取市,〒981-1221 宮城県名取市田高南２７−１,宮城県/名取市/田高/南/２７番地,140.87669,38.18282,1,3,3,4,0.75,0.5714285714285714,2,5,0.7142857142857143,0.17244919717907164,0.5,0.24302724714889287,0.22091253777843486
春日療養園（中田五,〒981-1104 宮城県仙台市太白区中田５丁目５−１,宮城県/仙台市/太白区/中田/五丁目/５番,140.88614,38.19619,1,1,1,2,0.5,0.5,3,2,0.4,0.1177148902285694,0.5,0.16961914837142822,0.11621484084173234
春樹記念眼科診療所（中央二,〒980-0021 宮城県仙台市青葉区中央２丁目８−３２ 生活文化ビル,宮城県/仙台市/青葉区/中央/二丁目/８番,140.87486,38.26183,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
木下内科クリニック（原町二,〒983-0841 宮城県仙台市宮城野区原町２丁目４−４３,宮城県/仙台市/宮城野区/原町/二丁目/４番,140.9055,38.26564,0,3,3,3,1.0,0.6153846153846154,0,4,1.0,0.14853965336720493,0.5,0.2939873781253034,0.2935940053232775
木町小児科医院（柏木三,〒981-0933 宮城県仙台市青葉区柏木３丁目１−４３,宮城県/仙台市/青葉区/柏木/三丁目/１番,140.85875,38.27686,1,0,0,1,0.0,0.45454545454545453,1,0,0.0,0.07426982668360246,0.5,0.08813588020484282,0.0
木町通クリニック,〒980-0801 宮城県仙台市青葉区木町通２丁目３−１９ ２階,宮城県/仙台市/青葉区/木町通/二丁目/３番,140.86363,38.27196,3,1,1,4,0.25,0.42857142857142855,3,1,0.25,0.17244919717907164,0.5,0.1418367709584167,0.07659045362818528
本島内科胃腸科クリニック（西中田七,〒981-1105 宮城県仙台市太白区西中田７丁目２６−３０,宮城県/仙台市/太白区/西中田/七丁目/２６番,140.8741,38.19083,1,0,0,1,0.0,0.45454545454545453,1,0,0.0,0.07426982668360246,0.5,0.08813588020484282,0.0
村口きよ女性クリニック（榴岡四,"〒983-0852 宮城県仙台市宮城野区榴岡４丁目２−３ 仙台MTビル 2F, 宮城野",宮城県/仙台市/宮城野区/榴岡/四丁目/２番,140.88802,38.25916,1,1,1,2,0.5,0.5,1,1,0.5,0.1177148902285694,0.5,0.1862858150380949,0.13998553705471467
杜のホスピタル・あおば（八幡六,〒980-0871 宮城県仙台市青葉区八幡６丁目９−３,宮城県/仙台市/青葉区/八幡/六丁目/９番,140.83412,38.26622,1,4,4,5,0.8,0.6,1,2,0.6666666666666666,0.19198471691217187,0.8,0.38897370228769024,0.42906746868639495
東あおば整形外科（新田東一,〒983-0039 宮城県仙台市宮城野区新田東１丁目９−１,宮城県/仙台市/宮城野区/新田東/一丁目/９番,140.9346,38.2773,0,4,4,4,1.0,0.6428571428571429,0,3,1.0,0.17244919717907164,0.5,0.3025510566727024,0.3058078813962288
東二番丁診療所（一番町一,〒980-0811 宮城県仙台市青葉区一番町１丁目９−１ 仙台トラストシティプラザ ３階,宮城県/仙台市/青葉区/一番町/一丁目/９番,140.87656,38.2562,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
東仙台さとう整形外科（燕沢二,〒983-0823 宮城県仙台市宮城野区燕沢２丁目１１−１,宮城県/仙台市/宮城野区/燕沢/二丁目/１１番,140.91684,38.28521,5,1,1,6,0.16666666666666666,0.375,5,2,0.2857142857142857,0.20850176350057656,0.8,0.23179094645729661,0.2048868563605754
東仙台クリニック（東仙台一,〒983-0833 宮城県仙台市宮城野区東仙台１丁目７−１ ロイヤルヒルズ東仙台 1-C,宮城県/仙台市/宮城野区/東仙台/一丁目/７番,140.92058,38.27698,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
東仙台医院（東仙台五,,,,,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
東勝山なかざわ内科・アレルギー科（東勝山,〒981-0923 宮城県仙台市青葉区東勝山３丁目１４−１１,宮城県/仙台市/青葉区/東勝山/三丁目/１４番,140.86618,38.29866,1,4,4,5,0.8,0.6,1,7,0.875,0.19198471691217187,0.8,0.4445292578432459,0.5083031227296694
東北会病院（柏木一,〒981-0933 宮城県仙台市青葉区柏木１丁目８−７,宮城県/仙台市/青葉区/柏木/一丁目/８番,140.86078,38.27548,16,80,75,96,0.8241758241758241,0.7920792079207921,32,65,0.6701030927835051,0.4901743829161201,1.0,0.6507855612068058,0.8024744784857433
東北公済病院（国分町二,〒980-0803 宮城県仙台市青葉区国分町２丁目３−１１,宮城県/仙台市/青葉区/国分町/二丁目/３番,140.86809,38.26242,2479,3426,3357,5905,0.5752227553118574,0.5750940814231954,4379,5213,0.5434737281067556,0.9304498368651455,1.0,0.6830058821316989,0.8484284461211692
東北内分泌・代謝内科クリニック（柏木一,〒981-0933 宮城県仙台市青葉区柏木１丁目７−２８,宮城県/仙台市/青葉区/柏木/一丁目/７番,140.86238,38.27575,1,0,0,1,0.0,0.45454545454545453,1,0,0.0,0.07426982668360246,0.5,0.08813588020484282,0.0
東北労災病院（台原四,〒981-0911 宮城県仙台市青葉区台原４丁目３−２１,宮城県/仙台市/青葉区/台原/四丁目/３番,140.87511,38.28428,3707,4429,4281,8136,0.53592889334001,0.5358839709927482,6365,7075,0.5264136904761905,0.9647859388922574,1.0,0.675694533453732,0.8380006952213007
東北医科薬科大学病院（福室一,〒983-0005 宮城県仙台市宮城野区福室１丁目12番1号,宮城県/仙台市/宮城野区/福室/一丁目/１２番,140.96706,38.26907,2812,2744,2651,5556,0.48526450668131066,0.4852914306596017,4737,4520,0.48827914011018686,0.923923367216398,1.0,0.6324979793287289,0.7763919652881149
東北大学加齢医学研究所（星陵町,〒980-0872 宮城県仙台市青葉区星陵町４−１,宮城県/仙台市/青葉区/星陵町/４番,140.86028,38.27416,0,2,2,2,1.0,0.5833333333333334,0,3,1.0,0.1177148902285694,0.5,0.28350803726031715,0.27864793163044477
東北大学病院（星陵町,〒980-8574 宮城県仙台市青葉区星陵町１−１,宮城県/仙台市/青葉区/星陵町/１番,140.86095,38.27221,2306,1834,1692,4140,0.42321160580290146,0.42340319361277445,4448,3614,0.4482758620689655,0.8924086716781197,1.0,0.5880292424532866,0.7129687951736441
東北整形外科（上谷刈四,〒981-3121 宮城県仙台市泉区上谷刈４丁目９−２２,宮城県/仙台市/泉区/上谷刈/四丁目/９番,140.87088,38.31568,2,8,8,10,0.8,0.65,4,12,0.75,0.2569313867399664,1.0,0.5523104622466555,0.6620251787702374
東北瑞泉会宮城クリニック（八乙女中央二,〒981-3135 宮城県仙台市泉区八乙女中央２丁目３−８,宮城県/仙台市/泉区/八乙女中央/二丁目/３番,140.88255,38.31591,0,2,2,2,1.0,0.5833333333333334,0,1,1.0,0.1177148902285694,0.5,0.28350803726031715,0.27864793163044477
東北福祉大学せんだんホスピタル（削除）,〒989-3201 宮城県仙台市青葉区国見ケ丘６丁目６５−８,宮城県/仙台市/青葉区/国見ケ丘/六丁目/６５番地,140.83316,38.28724,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
東岡内科医院（松森字岡本前,〒981-3111 宮城県仙台市泉区松森岡本前１０−１,宮城県/仙台市/泉区/松森/岡本前,140.91296,38.31331,1,1,1,2,0.5,0.5,1,2,0.6666666666666666,0.1177148902285694,0.5,0.21406359281587264,0.17960336407635175
東部内科医院（六丁の目中町,〒984-0012 宮城県仙台市若林区六丁の目中町１−５７ ベガシティ六丁の目,宮城県/仙台市/若林区/六丁の目中町/１番,140.9371,38.25145,1,1,1,2,0.5,0.5,1,1,0.5,0.1177148902285694,0.5,0.1862858150380949,0.13998553705471467
松原医院（愛子東二,〒989-3127 宮城県仙台市青葉区愛子東２丁目３−６３,宮城県/仙台市/青葉区/愛子東/二丁目/３番,140.77502,38.27332,1,0,0,1,0.0,0.45454545454545453,1,0,0.0,0.07426982668360246,0.5,0.08813588020484282,0.0
松尾けんこうクリニック（高松二,〒981-0907 宮城県仙台市青葉区高松２丁目１１−７４,宮城県/仙台市/青葉区/高松/二丁目/１１番,140.89038,38.27986,0,1,1,1,1.0,0.5454545454545454,0,0,0.0,0.07426982668360246,0.5,0.10328739535635799,0.021609723829983926
松島病院（松島町,〒981-0215 宮城県宮城郡松島町高城浜１−２６,宮城県/宮城郡/松島町/高城/浜/１番地,141.07002,38.37802,2,0,0,2,0.0,0.4166666666666667,5,0,0.0,0.1177148902285694,0.5,0.08906359281587269,0.0013231424789846085
松本不二夫整形外科（大野田四,〒982-0014 宮城県仙台市太白区大野田４丁目１８−１,宮城県/仙台市/太白区/大野田/四丁目,140.87509,38.21232,3,8,8,11,0.7272727272727273,0.6190476190476191,3,8,0.7272727272727273,0.26625454359577433,1.0,0.5375249633053736,0.6409374825488023
松本小児科（長町四,〒982-0011 宮城県仙台市太白区長町４丁目７−２３ １Ｆ エルピノ,宮城県/仙台市/太白区/長町/四丁目/７番,140.88084,38.22958,1,1,1,2,0.5,0.5,1,1,0.5,0.1177148902285694,0.5,0.1862858150380949,0.13998553705471467
松森整形外科クリニック（松森字岡本前,〒981-3111 宮城県仙台市泉区松森岡本前１１,宮城県/仙台市/泉区/松森/岡本前,140.91296,38.31331,1,0,0,1,0.0,0.45454545454545453,2,0,0.0,0.07426982668360246,0.5,0.08813588020484282,0.0
松永厚生クリニック（泉中央一,〒981-3133 宮城県仙台市泉区泉中央１丁目２６−４,宮城県/仙台市/泉区/泉中央/一丁目/２６番,140.87863,38.32166,0,1,1,1,1.0,0.5454545454545454,0,1,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
松永女性クリニック（河原町一,〒984-0816 宮城県仙台市若林区河原町１丁目３−１７ ＭＭビル,宮城県/仙台市/若林区/河原町/一丁目/３番,140.89027,38.23817,1,2,2,3,0.6666666666666666,0.5384615384615384,1,2,0.6666666666666666,0.14853965336720493,0.5,0.22561130974923502,0.19607320034693984
松田会寺岡クリニック（寺岡五,〒981-3204 宮城県仙台市泉区寺岡５丁目８−２,宮城県/仙台市/泉区/寺岡/五丁目/８番,140.82727,38.34354,0,1,1,1,1.0,0.5454545454545454,0,1,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
松田病院（実沢字立田屋敷,〒981-3217 宮城県仙台市泉区実沢立田屋敷１７−１,宮城県/仙台市/泉区/実沢/立田屋敷/１７番地,140.83881,38.33401,332,582,567,914,0.6307007786429366,0.6292629262926293,551,901,0.6205234159779615,0.7306389215744065,1.0,0.6601417546149991,0.8158186723587076
松陵かきざきクリニック（松陵二,〒981-3108 宮城県仙台市泉区松陵２丁目２２−３,宮城県/仙台市/泉区/松陵/二丁目/２２番,140.91013,38.32978,2,3,3,5,0.6,0.5333333333333333,2,5,0.7142857142857143,0.19198471691217187,0.8,0.3838943372083252,0.42182306603101
柏木クリニック（柏木二,〒981-0933 宮城県仙台市青葉区柏木２丁目６,宮城県/仙台市/青葉区/柏木/二丁目/６番,140.85345,38.27433,2,2,2,4,0.5,0.5,2,4,0.6666666666666666,0.17244919717907164,0.5,0.22318597730762302,0.19261408990583692
柳生吉田こどもクリニック（柳生字田中,〒981-1106 宮城県仙台市太白区柳生田中８−８,宮城県/仙台市/太白区/柳生/田中/８番地,140.86983,38.1938,3,4,4,7,0.5714285714285714,0.5294117647058824,3,5,0.625,0.22280948005080736,0.8,0.3672589986017839,0.3980970512060386
柴崎内科小児科医院（八幡四,〒980-0871 宮城県仙台市青葉区八幡４丁目２−１１,宮城県/仙台市/青葉区/八幡/四丁目/２番,140.84802,38.27024,0,2,2,2,1.0,0.5833333333333334,0,3,1.0,0.1177148902285694,0.5,0.28350803726031715,0.27864793163044477
桂内科・こどもクリニック（桂三,〒981-3134 宮城県仙台市泉区桂３丁目１−４,宮城県/仙台市/泉区/桂/三丁目/１番,140.86494,38.33922,2,0,0,2,0.0,0.4166666666666667,2,0,0.0,0.1177148902285694,0.5,0.08906359281587269,0.0013231424789846085
桂島いずみクリニック（桂一,〒981-3134 宮城県仙台市泉区桂１丁目１７−７,宮城県/仙台市/泉区/桂/一丁目/１７番地,140.86482,38.33188,0,1,1,1,1.0,0.5454545454545454,0,1,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
桂眼科（桂三,〒981-3134 宮城県仙台市泉区桂３丁目２−３,宮城県/仙台市/泉区/桂/三丁目/２番,140.86327,38.33804,0,1,1,1,1.0,0.5454545454545454,0,0,0.0,0.07426982668360246,0.5,0.10328739535635799,0.021609723829983926
桂耳鼻科（桂三,〒981-3134 宮城県仙台市泉区桂３丁目１−６,宮城県/仙台市/泉区/桂/三丁目/１番,140.86494,38.33922,2,2,2,4,0.5,0.5,2,2,0.5,0.17244919717907164,0.5,0.19540819952984526,0.15299626288419976
桂高森Ｓ・Ｓレディースクリニック（高森一,〒981-3203 宮城県仙台市泉区高森１丁目１−１９４,宮城県/仙台市/泉区/高森/一丁目/１番,140.83992,38.33866,1,1,1,2,0.5,0.5,2,1,0.3333333333333333,0.1177148902285694,0.5,0.15850803726031712,0.10036771003307748
桃野レディースクリニック（五輪二,〒983-0842 宮城県仙台市宮城野区五輪２丁目１４−１０,宮城県/仙台市/宮城野区/五輪/二丁目/１４番,140.91183,38.26664,1,0,0,1,0.0,0.45454545454545453,1,0,0.0,0.07426982668360246,0.5,0.08813588020484282,0.0
桜ケ丘クリニック（桜ケ丘七,〒981-0961 宮城県仙台市青葉区桜ケ丘７丁目２２−８,宮城県/仙台市/青葉区/桜ケ丘/七丁目/２２番,140.84596,38.30524,0,2,2,2,1.0,0.5833333333333334,0,3,1.0,0.1177148902285694,0.5,0.28350803726031715,0.27864793163044477
桜ヶ丘あおぞら内科（桜ヶ丘二,〒981-0961 宮城県仙台市青葉区桜ケ丘２丁目１３−３ 及川内科,宮城県/仙台市/青葉区/桜ケ丘/二丁目/１３番,140.85164,38.29814,0,2,2,2,1.0,0.5833333333333334,0,3,1.0,0.1177148902285694,0.5,0.28350803726031715,0.27864793163044477
棚橋よしかつ泌尿器科（国分町二,〒980-0803 宮城県仙台市青葉区国分町２丁目２−１１ ＯＰＡＬ仙台ビル 3F,宮城県/仙台市/青葉区/国分町/二丁目/２番,140.86926,38.26235,0,1,1,1,1.0,0.5454545454545454,0,1,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
森るり子内科クリニック（五橋一,〒980-0022 宮城県仙台市青葉区五橋１丁目６−２３,宮城県/仙台市/青葉区/五橋/一丁目/６番,140.88071,38.25318,2,0,0,2,0.0,0.4166666666666667,3,0,0.0,0.1177148902285694,0.5,0.08906359281587269,0.0013231424789846085
森整形外科リュウマチ科ＣＬ（南中山一,〒981-3213 宮城県仙台市泉区南中山１丁目４２−５ 半場ビル ３Ｆ,宮城県/仙台市/泉区/南中山/一丁目/４２番,140.82681,38.29699,0,1,1,1,1.0,0.5454545454545454,0,2,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
榴岡わたなべクリニック（榴岡三,〒983-0852 宮城県仙台市宮城野区榴岡３丁目１１−１８ プレノ榴岡 １階,宮城県/仙台市/宮城野区/榴岡/三丁目/１１番,140.89069,38.2606,5,2,2,7,0.2857142857142857,0.4117647058823529,5,0,0.0,0.22280948005080736,0.8,0.16921978291550943,0.11564524914589605
氏家内科小児科医院（一本杉町,〒984-0828 宮城県仙台市若林区一本杉町１４−１９,宮城県/仙台市/若林区/一本杉町/１４番,140.90752,38.2443,1,1,1,2,0.5,0.5,1,2,0.6666666666666666,0.1177148902285694,0.5,0.21406359281587264,0.17960336407635175
気仙沼市立病院（気仙沼市,〒988-0181 宮城県気仙沼市赤岩杉ノ沢８−２,宮城県/気仙沼市/赤岩杉ノ沢/８番地,141.56538,38.88796,2,0,0,2,0.0,0.4166666666666667,5,0,0.0,0.1177148902285694,0.5,0.08906359281587269,0.0013231424789846085
水の森整形外科クリニック,〒981-0962 宮城県仙台市青葉区水の森３丁目４１−１５ フローラル共済ビル 3階,宮城県/仙台市/青葉区/水の森/三丁目/４１番,140.85503,38.29667,2,2,2,4,0.5,0.5,2,3,0.6,0.17244919717907164,0.5,0.21207486619651195,0.1767669590971821
水戸整形外科医院（門前町,〒982-0845 宮城県仙台市太白区門前町１２−２３,宮城県/仙台市/太白区/門前町/１２番,140.87657,38.23339,0,14,14,14,1.0,0.7916666666666666,0,19,1.0,0.29016408740764105,1.0,0.6939435846914358,0.8640282544100971
永井小児科医院（宮城野一,〒983-0045 宮城県仙台市宮城野区宮城野１丁目２５−１０,宮城県/仙台市/宮城野区/宮城野/一丁目/２５番,140.89807,38.25659,9,2,2,11,0.18181818181818182,0.3333333333333333,10,2,0.16666666666666666,0.26625454359577433,1.0,0.25541818119859144,0.2385850055238639
永井産婦人科（支倉町,〒980-0824 宮城県仙台市青葉区支倉町４−３ 向仁会永井産婦人科（永井向仁会）,宮城県/仙台市/青葉区/支倉町/４番,140.86121,38.27019,0,1,1,1,1.0,0.5454545454545454,0,1,1.0,0.07426982668360246,0.5,0.26995406202302463,0.25931668595980684
沖野内科医院（沖野六,〒984-0831 宮城県仙台市若林区沖野６丁目２６−３０,宮城県/仙台市/若林区/沖野/六丁目/２６番,140.91875,38.22309,2,3,3,5,0.6,0.5333333333333333,2,5,0.7142857142857143,0.19198471691217187,0.8,0.3838943372083252,0.42182306603101
河原町メンタルクリニック（河原町一,〒984-0816 宮城県仙台市若林区河原町１丁目１−５ リライアンス河原町 4階,宮城県/仙台市/若林区/河原町/一丁目/１番,140.88812,38.24048,1,0,0,1,0.0,0.45454545454545453,1,0,0.0,0.07426982668360246,0.5,0.08813588020484282,0.0
河原町泌尿器科クリニック（河原町一,〒984-0816 宮城県仙台市若林区河原町１丁目１−５ リライアンス河原町 3F,宮城県/仙台市/若林区/河原町/一丁目/１番,140.88812,38.24048,0,2,2,2,1.0,0.5833333333333334,0,3,1.0,0.1177148902285694,0.5,0.28350803726031715,0.27864793163044477
河原町病院（南小泉字八軒,〒984-0827 宮城県仙台市若林区南小泉八軒小路４,宮城県/仙台市/若林区/南小泉/八軒小路/４番地,140.8924,38.24081,981,714,701,1695,0.4167657550535077,0.41725768321513,1169,1008,0.4630225080385852,0.7967607928358825,1.0,0.5590136613631992,0.6715855613615068
